SITECODE,SITE,SITELAT,SITELONG,COUNTRY,ECOREGION,SURVEYDATE,SURVEYID,DEPTH,WATER TEMPERATURE.F,pH,SALINITY (parts per 1000)
WA23,Dalyellup surf club,-33.39917,115.5921,Australia,Leeuwin,3/7/2010,6002112,9.3,80,8,35.8
KI22,Cape Torrens,-35.7239,136.71698,Australia,South Australian Gulfs,3/12/2010,5000303,6.3,77,8.2,37
KI22,Cape Torrens,-35.7239,136.71698,Australia,South Australian Gulfs,3/12/2010,5000304,6.5,80,7.8,37
KI22,Cape Torrens,-35.7239,136.71698,Australia,South Australian Gulfs,3/12/2010,5000305,6.6,77,8.2,34.5
KI22,Cape Torrens,-35.7239,136.71698,Australia,South Australian Gulfs,3/12/2010,5000306,8,81,8,34.5
KI21,Tea Tree Ledge,-35.73856,136.69215,Australia,South Australian Gulfs,3/12/2010,5000307,5,77,7.9,35.2
KI21,Tea Tree Ledge,-35.73856,136.69215,Australia,South Australian Gulfs,3/12/2010,5000308,6,78,8.1,36.2
KI21,Tea Tree Ledge,-35.73856,136.69215,Australia,South Australian Gulfs,3/12/2010,5000309,8.5,82,8.2,35.1
KI21,Tea Tree Ledge,-35.73856,136.69215,Australia,South Australian Gulfs,3/12/2010,5000310,10.1,83,7.9,36
KI23,Cape Forbin,-35.70454,136.7803,Australia,South Australian Gulfs,3/13/2010,5000311,6,73,8.2,36.8
KI23,Cape Forbin,-35.70454,136.7803,Australia,South Australian Gulfs,3/13/2010,5000312,7.7,75,8.1,34.7
KI23,Cape Forbin,-35.70454,136.7803,Australia,South Australian Gulfs,3/13/2010,5000313,8,82,8.1,34.7
KI23,Cape Forbin,-35.70454,136.7803,Australia,South Australian Gulfs,3/13/2010,5000314,8.2,80,8.1,35.3
KI16,Master Jack,-35.71291,136.77007,Australia,South Australian Gulfs,3/13/2010,5000315,6.5,77,7.9,37
KI16,Master Jack,-35.71291,136.77007,Australia,South Australian Gulfs,3/13/2010,5000316,7,84,8.2,34.1
KI16,Master Jack,-35.71291,136.77007,Australia,South Australian Gulfs,3/13/2010,5000317,7.1,76,8.1,35.4
KI16,Master Jack,-35.71291,136.77007,Australia,South Australian Gulfs,3/13/2010,5000318,7.7,81,8,35.7
KI17,Castle Gully,-35.66578,137.05316,Australia,South Australian Gulfs,3/14/2010,5000319,7.5,77,8.1,34.4
KI17,Castle Gully,-35.66578,137.05316,Australia,South Australian Gulfs,3/14/2010,5000320,7.8,83,7.8,36.5
KI17,Castle Gully,-35.66578,137.05316,Australia,South Australian Gulfs,3/14/2010,5000321,8,83,7.9,35.1
KI17,Castle Gully,-35.66578,137.05316,Australia,South Australian Gulfs,3/14/2010,5000322,8.6,74,8,35.1
KI18,Snellings,-35.66249,137.074424,Australia,South Australian Gulfs,3/14/2010,5000323,4.5,80,7.9,34.8
KI18,Snellings,-35.66249,137.074424,Australia,South Australian Gulfs,3/14/2010,5000324,5,81,7.9,35.2
KI18,Snellings,-35.66249,137.074424,Australia,South Australian Gulfs,3/14/2010,5000325,6.5,81,8.1,36.6
KI18,Snellings,-35.66249,137.074424,Australia,South Australian Gulfs,3/14/2010,5000326,12,84,8.1,35.8
KI19,Cassini West,-35.58852,137.30119,Australia,South Australian Gulfs,3/15/2010,5000327,5.1,81,7.8,34.3
KI19,Cassini West,-35.58852,137.30119,Australia,South Australian Gulfs,3/15/2010,5000328,5.5,84,8.1,34.4
KI19,Cassini West,-35.58852,137.30119,Australia,South Australian Gulfs,3/15/2010,5000329,6,82,7.8,36.1
KI19,Cassini West,-35.58852,137.30119,Australia,South Australian Gulfs,3/15/2010,5000330,7,81,8.2,36.6
KI20,Cassini East,-35.584,137.306,Australia,South Australian Gulfs,3/15/2010,5000331,6.5,73,7.9,35.4
KI20,Cassini East,-35.584,137.306,Australia,South Australian Gulfs,3/15/2010,5000332,7,81,8.2,36.4
KI20,Cassini East,-35.584,137.306,Australia,South Australian Gulfs,3/15/2010,5000333,7.5,84,8.1,36.7
KI20,Cassini East,-35.584,137.306,Australia,South Australian Gulfs,3/15/2010,5000334,9,75,8,36.1
BR6,Southern Flat,-37.823016,148.789716,Australia,Cape Howe,3/16/2010,3000046,10,80,7.8,35.8
BR10,Nth East Beware Reef (Ridge Park),-37.818109,148.784786,Australia,Cape Howe,3/16/2010,3000047,8,73,7.9,34.7
PPB21,Point Gellibrand South,-37.8684,144.91274,Australia,Bassian,3/20/2010,3000089,2,76,7.8,35.8
JBMP-S27,Longnose Pt South,-35.078785,150.779816,Australia,Cape Howe,3/26/2010,2001466,5.1,84,7.8,36
JBMP-S27,Longnose Pt South,-35.078785,150.779816,Australia,Cape Howe,3/26/2010,2001467,5.2,78,8,34.5
JBMP-S27,Longnose Pt South,-35.078785,150.779816,Australia,Cape Howe,3/26/2010,2001468,5.3,84,7.8,36
JBMP-S27,Longnose Pt South,-35.078785,150.779816,Australia,Cape Howe,3/26/2010,2001469,5.4,78,7.9,35.1
JBMP-S11,Greenfield Beach Nth,-35.090584,150.694092,Australia,Cape Howe,3/26/2010,2001470,5.1,77,7.8,36.7
JBMP-S11,Greenfield Beach Nth,-35.090584,150.694092,Australia,Cape Howe,3/26/2010,2001471,5.2,78,8,34.4
JBMP-S11,Greenfield Beach Nth,-35.090584,150.694092,Australia,Cape Howe,3/26/2010,2001472,5.3,84,7.8,35.9
JBMP-S11,Greenfield Beach Nth,-35.090584,150.694092,Australia,Cape Howe,3/26/2010,2001473,5.4,82,7.8,35.6
JBMP-S25,Plantation Point South,-35.072265,150.69913,Australia,Cape Howe,3/26/2010,2001517,5.1,74,8.2,34.4
JBMP-S25,Plantation Point South,-35.072265,150.69913,Australia,Cape Howe,3/26/2010,2001518,5.2,75,8.2,35.6
JBMP-S25,Plantation Point South,-35.072265,150.69913,Australia,Cape Howe,3/26/2010,2001519,5.3,77,8,36.2
JBMP-S25,Plantation Point South,-35.072265,150.69913,Australia,Cape Howe,3/26/2010,2001520,5.4,82,8,36.1
JBMP-S27,Longnose Pt South,-35.078785,150.779816,Australia,Cape Howe,3/26/2010,2001530,4.9,83,8.2,36.2
JBMP-S27,Longnose Pt South,-35.078785,150.779816,Australia,Cape Howe,3/26/2010,2001531,5,80,8.1,36.7
JBMP-S27,Longnose Pt South,-35.078785,150.779816,Australia,Cape Howe,3/26/2010,2001532,5.5,81,7.9,35.1
JBMP-S27,Longnose Pt South,-35.078785,150.779816,Australia,Cape Howe,3/26/2010,2001533,5.6,77,8,36
JBMP-S8,Plantation Point Nth,-35.070217,150.69838,Australia,Cape Howe,3/26/2010,2001558,5.1,73,7.9,36.9
JBMP-S8,Plantation Point Nth,-35.070217,150.69838,Australia,Cape Howe,3/26/2010,2001559,5.2,78,8.1,36.5
JBMP-S8,Plantation Point Nth,-35.070217,150.69838,Australia,Cape Howe,3/26/2010,2001560,5.3,84,7.9,34.8
JBMP-S8,Plantation Point Nth,-35.070217,150.69838,Australia,Cape Howe,3/26/2010,2001561,5.4,84,7.8,34.9
JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,Australia,Cape Howe,3/28/2010,2001508,4.5,83,7.9,34.6
JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,Australia,Cape Howe,3/28/2010,2001509,5.1,82,8.1,36.4
JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,Australia,Cape Howe,3/28/2010,2001510,5.2,84,8.2,35.4
JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,Australia,Cape Howe,3/28/2010,2001511,5.3,84,7.8,36.6
JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,Australia,Cape Howe,3/28/2010,2001512,5.4,78,8.2,34.4
JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,Australia,Cape Howe,3/28/2010,2001513,10.1,74,8,34.7
JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,Australia,Cape Howe,3/28/2010,2001514,10.2,74,8.2,35.5
JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,Australia,Cape Howe,3/28/2010,2001515,10.3,81,8.2,36.2
JBMP-S2,The Docks 1 The Gulch,-35.08142,150.79732,Australia,Cape Howe,3/28/2010,2001516,10.4,77,7.8,34.6
JBMP-S3,The Docks Inner Tubes,-35.07993,150.79299,Australia,Cape Howe,3/28/2010,2001534,5.1,77,7.9,34.2
JBMP-S3,The Docks Inner Tubes,-35.07993,150.79299,Australia,Cape Howe,3/28/2010,2001535,5.2,80,7.8,35
JBMP-S3,The Docks Inner Tubes,-35.07993,150.79299,Australia,Cape Howe,3/28/2010,2001536,5.3,76,8,36.3
JBMP-S3,The Docks Inner Tubes,-35.07993,150.79299,Australia,Cape Howe,3/28/2010,2001537,5.4,79,7.8,34.3
JBMP-S3,The Docks Inner Tubes,-35.07993,150.79299,Australia,Cape Howe,3/28/2010,2001538,10.1,76,8.2,36.6
JBMP-S3,The Docks Inner Tubes,-35.07993,150.79299,Australia,Cape Howe,3/28/2010,2001539,10.2,77,8,36
JBMP-S3,The Docks Inner Tubes,-35.07993,150.79299,Australia,Cape Howe,3/28/2010,2001540,10.3,75,7.9,34.9
JBMP-S3,The Docks Inner Tubes,-35.07993,150.79299,Australia,Cape Howe,3/28/2010,2001541,10.4,81,8.2,34.3
JBMP-S13,Montagu Point,-35.0270844,150.7756805,Australia,Cape Howe,3/29/2010,2001478,5.1,74,7.8,34.5
JBMP-S13,Montagu Point,-35.0270844,150.7756805,Australia,Cape Howe,3/29/2010,2001479,5.2,77,8.2,35.8
JBMP-S13,Montagu Point,-35.0270844,150.7756805,Australia,Cape Howe,3/29/2010,2001480,5.3,83,8.2,34.9
JBMP-S13,Montagu Point,-35.0270844,150.7756805,Australia,Cape Howe,3/29/2010,2001481,5.4,80,7.8,34.6
JBMP-S14,GREEN POINT (GREEN ISLAND),-35.01620102,150.7648621,Australia,Cape Howe,3/29/2010,2001482,5.1,74,8,35.8
JBMP-S14,GREEN POINT (GREEN ISLAND),-35.01620102,150.7648621,Australia,Cape Howe,3/29/2010,2001483,5.2,73,8.1,35
JBMP-S14,GREEN POINT (GREEN ISLAND),-35.01620102,150.7648621,Australia,Cape Howe,3/29/2010,2001484,5.3,75,8.2,36
JBMP-S14,GREEN POINT (GREEN ISLAND),-35.01620102,150.7648621,Australia,Cape Howe,3/29/2010,2001485,5.4,83,8.2,35
PPB30,Pt Lillias,-38.09589,144.43913,Australia,Bassian,4/1/2010,3000001,1,81,8,36
PPB30,Pt Lillias,-38.09589,144.43913,Australia,Bassian,4/1/2010,3000002,1.1,75,7.8,36
PPB31,Dandos Rd Quarry,-38.08578,144.46647,Australia,Bassian,4/1/2010,3000003,1,83,8.1,36.3
PPB31,Dandos Rd Quarry,-38.08578,144.46647,Australia,Bassian,4/1/2010,3000004,2,80,8.2,35
PPB32,Pt Lillias East,-38.09244,144.44411,Australia,Bassian,4/1/2010,3000006,1.5,83,8,35.7
PPB51,Long Reef,-38.02771,144.58116,Australia,Bassian,4/2/2010,3000077,1,77,8.2,34.2
PPB51,Long Reef,-38.02771,144.58116,Australia,Bassian,4/2/2010,3000078,1.2,78,8,34.5
PPB51,Long Reef,-38.02771,144.58116,Australia,Bassian,4/2/2010,3000079,1.4,82,7.9,34.7
PPB51,Long Reef,-38.02771,144.58116,Australia,Bassian,4/2/2010,3000080,1.8,73,7.9,36.7
PPB49,Brighton Boat Sheds,-37.91762,144.98252,Australia,Bassian,4/3/2010,3000182,3,77,7.8,34.8
PPB49,Brighton Boat Sheds,-37.91762,144.98252,Australia,Bassian,4/3/2010,3000183,3.5,77,7.9,34.8
PPB50,Brighton Outer Wall Reef,-37.90846,144.9807,Australia,Bassian,4/3/2010,3000184,2,81,7.9,34.1
PPB50,Brighton Outer Wall Reef,-37.90846,144.9807,Australia,Bassian,4/3/2010,3000185,2.5,81,8,36.4
RI22,Parakete Bay North,-31.98754,115.51443,Australia,Leeuwin,4/4/2010,6002212,5,76,8.2,36.6
SYD22,South Maroubra,-33.953801,151.261332,Australia,Manning-Hawkesbury,4/11/2010,2001037,6.1,76,8,36.6
IR5,Hadd Rock2,54.455367,-5.59195,United Kingdom,Celtic Seas,4/16/2010,912342095,31,82,7.9,35.4
IR2,Hadd Rock,54.45105,-5.58892,United Kingdom,Celtic Seas,4/20/2010,912342092,26,84,8.2,35.9
IR3,RIP,54.43363,-5.59123,United Kingdom,Celtic Seas,4/21/2010,912342093,31,76,7.9,34.2
SYD25,Shark Point South,-33.915622,151.271661,Australia,Manning-Hawkesbury,4/23/2010,2001123,6,82,7.8,34.7
JAPAN4,Kuwashima  Ushibuka  Amakusa,32.20087,129.97623,Japan,Central Kuroshio Current,4/23/2010,912341836,5,79,7.9,37
SI21,Surgeons Reef,-30.00751,153.27028,Australia,Tweed-Moreton,4/24/2010,2001905,8.8,80,7.9,35.4
SI21,Surgeons Reef,-30.00751,153.27028,Australia,Tweed-Moreton,4/24/2010,2001906,10,80,8,35.2
SYD24,South Clovelly,-33.915887,151.268771,Australia,Manning-Hawkesbury,4/25/2010,2001116,5,82,7.9,35.3
PPB19,Point Gellibrand  Williamstown,-37.87285,144.9044,Australia,Bassian,4/26/2010,3000169,1,76,7.8,34.5
PPB19,Point Gellibrand  Williamstown,-37.87285,144.9044,Australia,Bassian,4/26/2010,3000170,2,84,8,35.7
SYD14,Shiprock Wall,-34.069152,151.129977,Australia,Manning-Hawkesbury,5/2/2010,2001273,9.4,78,8,35.1
SYD13,Lilli Pilli Wall,-34.069335,151.111092,Australia,Manning-Hawkesbury,5/2/2010,2001289,5.8,82,8,36.8
SYD26,South Bondi,-33.897088,151.275332,Australia,Manning-Hawkesbury,5/8/2010,2001241,5,76,8.2,34.5
SYD23,Gordons Bay,-33.9165,151.2645,Australia,Manning-Hawkesbury,5/8/2010,2001258,7,77,8.2,35.1
NSW26,No. 1 Beach Point,-32.42925,152.526583,Australia,Manning-Hawkesbury,5/8/2010,2001900,6.8,77,7.9,34.5
SYD53,Freshwater,-33.782418,151.294467,Australia,Manning-Hawkesbury,5/9/2010,2001021,4,82,8,35.4
RI10,Kingston Reef,-31.98618,115.557,Australia,Leeuwin,5/15/2010,6001969,5,77,8,34.9
RI10,Kingston Reef,-31.98618,115.557,Australia,Leeuwin,5/15/2010,6001970,6,73,8.2,35
RI10,Kingston Reef,-31.98618,115.557,Australia,Leeuwin,5/15/2010,6001971,6.5,75,8,34.5
RI8,Fish Hook Bay,-32.02435,115.45157,Australia,Leeuwin,5/15/2010,6002069,2,81,7.9,36.5
RI8,Fish Hook Bay,-32.02435,115.45157,Australia,Leeuwin,5/15/2010,6002070,4.8,77,7.9,34.4
RI8,Fish Hook Bay,-32.02435,115.45157,Australia,Leeuwin,5/15/2010,6002071,8.7,75,8.1,35.4
RI8,Fish Hook Bay,-32.02435,115.45157,Australia,Leeuwin,5/15/2010,6002072,9.5,84,8,36.4
RI8,Fish Hook Bay,-32.02435,115.45157,Australia,Leeuwin,5/15/2010,6002073,10,76,8,35.2
RI21,Duck Rock South,-31.9885,115.54114,Australia,Leeuwin,5/15/2010,6002214,3,75,8.1,35.1
RI21,Duck Rock South,-31.9885,115.54114,Australia,Leeuwin,5/15/2010,6002215,5,77,7.9,34.9
RI21,Duck Rock South,-31.9885,115.54114,Australia,Leeuwin,5/15/2010,6002216,6,77,8,36.2
PPB10,North Rd  Brighton,-37.89712,144.98273,Australia,Bassian,5/16/2010,3000048,1,76,8.2,34.3
RI1,Green Island Reserve 1,-32.01725,115.50014,Australia,Leeuwin,5/16/2010,6001984,2.5,83,7.8,34
RI1,Green Island Reserve 1,-32.01725,115.50014,Australia,Leeuwin,5/16/2010,6001985,4,78,7.9,36.5
RI1,Green Island Reserve 1,-32.01725,115.50014,Australia,Leeuwin,5/16/2010,6001986,6,84,8,35.7
RI1,Green Island Reserve 1,-32.01725,115.50014,Australia,Leeuwin,5/16/2010,6001987,6.5,83,8.1,34.4
RI1,Green Island Reserve 1,-32.01725,115.50014,Australia,Leeuwin,5/16/2010,6001988,12.6,76,8,34.7
RI16,Jackson Rocks,-32.02567,115.58404,Australia,Leeuwin,5/16/2010,6002305,8,84,8,34
RI16,Jackson Rocks,-32.02567,115.58404,Australia,Leeuwin,5/16/2010,6002306,9.5,81,8.1,34.2
RI16,Jackson Rocks,-32.02567,115.58404,Australia,Leeuwin,5/16/2010,6002307,11,84,8.1,34.3
RI16,Jackson Rocks,-32.02567,115.58404,Australia,Leeuwin,5/16/2010,6002308,15.5,79,7.8,35.1
RI23,Roe Reef,-31.97427,115.53757,Australia,Leeuwin,5/17/2010,6002237,5,83,7.8,37
RI23,Roe Reef,-31.97427,115.53757,Australia,Leeuwin,5/17/2010,6002238,8.5,73,7.9,35.9
RI23,Roe Reef,-31.97427,115.53757,Australia,Leeuwin,5/17/2010,6002239,9.5,78,7.9,35.3
RI23,Roe Reef,-31.97427,115.53757,Australia,Leeuwin,5/17/2010,6002240,12,74,8.1,34
RI23,Roe Reef,-31.97427,115.53757,Australia,Leeuwin,5/17/2010,6002241,15,80,8.2,36.2
WA58,Crab pot Corner,-28.18611,114.23146,Australia,Houtman,5/20/2010,6001977,7,74,7.9,36.1
WA57,Two Rocks,-28.1924,114.24413,Australia,Houtman,5/20/2010,6001993,2,83,7.9,35.8
WA56,One Rocks,-28.19783,114.2548,Australia,Houtman,5/20/2010,6002009,2.5,77,8.1,36.6
WA62,Surf Point,-26.12171,113.18267,Australia,Shark Bay,5/20/2010,6002297,1.3,80,8.1,34.4
WA60,Monkey Rock W,-26.14294,113.16653,Australia,Shark Bay,5/20/2010,6002298,7.5,80,7.9,36.1
WA63,Broken Down Point,-26.09207,113.23634,Australia,Shark Bay,5/21/2010,6002299,1.5,78,8,36.2
WA61,Sunday Island,-26.12424,113.23715,Australia,Shark Bay,5/21/2010,6002300,1.5,84,7.8,35
WA59,Ransonnet Rocks,-26.16084,113.21732,Australia,Shark Bay,5/21/2010,6002301,1.5,74,8.2,34.1
WA59,Ransonnet Rocks,-26.16084,113.21732,Australia,Shark Bay,5/21/2010,6002302,2,76,8.1,35.8
WA64,Prick Reef,-26.02977,113.55341,Australia,Shark Bay,5/23/2010,6001976,2.5,73,8.2,34.2
NMP18,Rick s Folly,-21.91842,113.95551,Australia,Ningaloo,5/25/2010,6001989,3,73,7.8,36
NMP-B4,Nth Bundegi,-21.8559,114.16763,Australia,Exmouth to Broome,5/26/2010,6002109,2,75,8,35.6
NMP-S2,Bruboodjoo,-22.92875,113.77937,Australia,Ningaloo,5/26/2010,6002189,2,81,7.9,35.7
NMP-S2,Bruboodjoo,-22.92875,113.77937,Australia,Ningaloo,5/26/2010,6002190,2.1,73,8,35.2
NMP-B3,Bundegi,-21.82729,114.1801,Australia,Exmouth to Broome,5/27/2010,6002108,5,80,7.9,34.2
NMP7,Monck Head Sth,-23.16489,113.76611,Australia,Ningaloo,5/27/2010,6002184,4.2,81,7.8,35
NMP8,Maud SZ external,-23.17642,113.76097,Australia,Ningaloo,5/27/2010,6002185,3.3,83,8.2,37
NMP23,Kate s Corner,-21.97653,113.91861,Australia,Ningaloo,5/28/2010,6002003,2,78,7.8,36.5
NMP23,Kate s Corner,-21.97653,113.91861,Australia,Ningaloo,5/28/2010,6002004,2.1,83,7.9,34.2
NMP10,Maud RZ1,-23.21313,113.76296,Australia,Ningaloo,5/28/2010,6002166,2.5,78,8.1,35.7
NMP10,Maud RZ1,-23.21313,113.76296,Australia,Ningaloo,5/28/2010,6002167,3,81,7.8,34.9
NMP-B5,Sth Bundegi,-21.86971,114.15813,Australia,Exmouth to Broome,5/29/2010,6002110,2.7,84,7.9,34.4
NMP12,Pelican Nth,-23.32164,113.78224,Australia,Ningaloo,5/29/2010,6002170,3.9,74,7.8,36.3
NMP-S4,Pelican,-23.33246,113.77923,Australia,Ningaloo,5/29/2010,6002193,2.6,79,7.8,36.3
NMP13,Monck Head Inner,-23.17989,113.76169,Australia,Ningaloo,5/30/2010,6002171,3.6,82,8,36.6
NMP14,Monck Head North,-23.17758,113.76397,Australia,Ningaloo,5/30/2010,6002172,3.8,75,8,35.7
NMP16,Nth Muiron,-21.64135,114.35673,Australia,Exmouth to Broome,5/30/2010,6002173,8.5,74,8,34.4
NMP16,Nth Muiron,-21.64135,114.35673,Australia,Exmouth to Broome,5/30/2010,6002174,9,74,7.9,34.5
NMP17,Sth Muiron,-21.66711,114.33362,Australia,Exmouth to Broome,5/30/2010,6002175,10,84,7.9,35.2
NMP17,Sth Muiron,-21.66711,114.33362,Australia,Exmouth to Broome,5/30/2010,6002176,11,79,7.8,35.1
NMP15,A & D s Dilemma,-21.90414,113.94328,Australia,Ningaloo,6/1/2010,6002026,2,73,8.1,34.5
WA72,Delay Point,-20.5752,116.5696,Australia,Exmouth to Broome,6/4/2010,6002115,4.5,77,7.9,36.4
WA72,Delay Point,-20.5752,116.5696,Australia,Exmouth to Broome,6/4/2010,6002116,4.6,73,8.1,35
WA67,Enderby I West Pt,-20.61184,116.46413,Australia,Exmouth to Broome,6/4/2010,6002132,6,84,7.8,35.7
WA67,Enderby I West Pt,-20.61184,116.46413,Australia,Exmouth to Broome,6/4/2010,6002133,8,81,8.1,36.3
WA68,Enderby West Rock,-20.60872,116.46312,Australia,Exmouth to Broome,6/4/2010,6002134,4,73,8.1,36.5
WA68,Enderby West Rock,-20.60872,116.46312,Australia,Exmouth to Broome,6/4/2010,6002135,7,84,8.2,34.2
WA78,Goodwyn Sth,-20.543,116.53068,Australia,Exmouth to Broome,6/4/2010,6002136,4.3,77,7.8,35.6
WA78,Goodwyn Sth,-20.543,116.53068,Australia,Exmouth to Broome,6/4/2010,6002137,4.4,74,8.1,35.6
WA79,Goodwyn NW,-20.53661,116.53227,Australia,Exmouth to Broome,6/4/2010,6002138,5.5,77,8,35.6
WA79,Goodwyn NW,-20.53661,116.53227,Australia,Exmouth to Broome,6/4/2010,6002139,6.2,75,7.8,35.5
WA77,W Lewis Is NW,-20.5492,116.63982,Australia,Exmouth to Broome,6/5/2010,6002140,3,82,7.8,34.8
WA77,W Lewis Is NW,-20.5492,116.63982,Australia,Exmouth to Broome,6/5/2010,6002141,3.1,76,7.8,34.8
WA75,Rubble Is,-20.56935,116.61321,Australia,Exmouth to Broome,6/5/2010,6002142,4,77,8.2,34.8
WA75,Rubble Is,-20.56935,116.61321,Australia,Exmouth to Broome,6/5/2010,6002143,5.5,84,8,35.1
WA71,Tims Head,-20.57522,116.54207,Australia,Exmouth to Broome,6/5/2010,6002144,2.5,74,8.1,34.5
WA71,Tims Head,-20.57522,116.54207,Australia,Exmouth to Broome,6/5/2010,6002145,2.9,75,8.2,34.5
WA71,Tims Head,-20.57522,116.54207,Australia,Exmouth to Broome,6/5/2010,6002146,3,79,8.2,34.8
WA74,Tims Head west,-20.57385,116.54156,Australia,Exmouth to Broome,6/5/2010,6002147,1.8,79,7.8,35.9
WA74,Tims Head west,-20.57385,116.54156,Australia,Exmouth to Broome,6/5/2010,6002148,2.6,81,8.1,34.7
WA80,Malus Is,-20.52588,116.65978,Australia,Exmouth to Broome,6/6/2010,6002117,3,78,8,35.8
WA80,Malus Is,-20.52588,116.65978,Australia,Exmouth to Broome,6/6/2010,6002118,4.7,78,7.8,35.6
WA76,Dons Point West Lewis Island,-20.55362,116.63464,Australia,Exmouth to Broome,6/6/2010,6002119,2.5,79,8,35.5
WA76,Dons Point West Lewis Island,-20.55362,116.63464,Australia,Exmouth to Broome,6/6/2010,6002120,2.8,75,7.8,36.9
WA65,Dead Tree Beach,-20.62176,116.50736,Australia,Exmouth to Broome,6/6/2010,6002121,2.2,78,8,34.3
WA65,Dead Tree Beach,-20.62176,116.50736,Australia,Exmouth to Broome,6/6/2010,6002122,4.5,84,8,34.4
WA66,Little Mangrove Bay,-20.6195,116.51852,Australia,Exmouth to Broome,6/6/2010,6002123,2.7,73,8,36
WA66,Little Mangrove Bay,-20.6195,116.51852,Australia,Exmouth to Broome,6/6/2010,6002124,4.6,77,8.2,34.3
WA73,Enderby NE,-20.57468,116.5822,Australia,Exmouth to Broome,6/7/2010,6002125,3,82,8,35.9
WA73,Enderby NE,-20.57468,116.5822,Australia,Exmouth to Broome,6/7/2010,6002126,3.4,83,8.2,34.4
WA73,Enderby NE,-20.57468,116.5822,Australia,Exmouth to Broome,6/7/2010,6002127,3.5,76,8.1,34.7
WA70,Northern Bay,-20.58458,116.53283,Australia,Exmouth to Broome,6/7/2010,6002128,2.4,82,8.2,35.1
WA70,Northern Bay,-20.58458,116.53283,Australia,Exmouth to Broome,6/7/2010,6002129,3,80,7.8,34
WA69,SW West Lewis Is,-20.60681,116.59533,Australia,Exmouth to Broome,6/7/2010,6002130,4,76,8,34.1
WA69,SW West Lewis Is,-20.60681,116.59533,Australia,Exmouth to Broome,6/7/2010,6002131,4.5,83,7.8,36.6
WA81,Jennys Reef,-20.29024,118.48154,Australia,Exmouth to Broome,6/9/2010,6002227,3,80,8.2,34.6
JBMP46,Hyams Beach,-35.09994,150.69396,Australia,Cape Howe,6/10/2010,2000875,3,84,7.8,34.5
WA87,One tree reef S,-16.39654,123.03509,Australia,Bonaparte Coast,6/10/2010,6002154,7,76,8,36
WA87,One tree reef S,-16.39654,123.03509,Australia,Bonaparte Coast,6/10/2010,6002155,9,83,8.2,36.8
WA87,One tree reef S,-16.39654,123.03509,Australia,Bonaparte Coast,6/10/2010,6002156,5,75,7.8,34.8
WA87,One tree reef S,-16.39654,123.03509,Australia,Bonaparte Coast,6/10/2010,6002157,11,82,8.1,35.5
WA86,Gundanin Headland,-16.419257,123.033795,Australia,Bonaparte Coast,6/10/2010,6002158,4,75,7.8,36.4
WA82,Old 9 Buoy Reef,-20.21246,118.52584,Australia,Exmouth to Broome,6/10/2010,6002228,12,75,8.1,35.9
WA83,Bardi Hole  Cape Leveque,-16.43598,123.05123,Australia,Bonaparte Coast,6/11/2010,6002159,4.5,80,8,34.7
WA83,Bardi Hole  Cape Leveque,-16.43598,123.05123,Australia,Bonaparte Coast,6/11/2010,6002160,7,75,8.1,34
WA85,Bardi Hole2  Cape Leveque,-16.430728,123.068522,Australia,Bonaparte Coast,6/11/2010,6002161,4.5,77,8.1,36.2
WA85,Bardi Hole2  Cape Leveque,-16.430728,123.068522,Australia,Bonaparte Coast,6/11/2010,6002162,8,79,8.1,36.2
WA84,Rippy channel  Cape Leveque,-16.43131,123.08899,Australia,Bonaparte Coast,6/11/2010,6002163,4,73,8,34.5
WA84,Rippy channel  Cape Leveque,-16.43131,123.08899,Australia,Bonaparte Coast,6/11/2010,6002164,4.1,78,7.9,35.8
NSW13,Terrigal Haven,-33.4465,151.44971,Australia,Manning-Hawkesbury,6/20/2010,2001061,4.2,80,8,34.6
QLD28,Dunk Is NE,-17.93784,146.16255,Australia,Central and Southern Great Barrier Reef,6/21/2010,4000718,4.5,73,7.9,36.4
QLD28,Dunk Is NE,-17.93784,146.16255,Australia,Central and Southern Great Barrier Reef,6/21/2010,4000719,5,77,8.2,36.8
QLD50,Osprey Island,-14.66541,145.44227,Australia,Torres Strait Northern Great Barrier Reef,6/23/2010,4000738,3.5,78,7.9,36.7
QLD50,Osprey Island,-14.66541,145.44227,Australia,Torres Strait Northern Great Barrier Reef,6/23/2010,4000739,6.5,77,7.9,36.7
QLD45,Palfrey Island,-14.68924,145.44413,Australia,Torres Strait Northern Great Barrier Reef,6/23/2010,4000740,1,78,7.8,34.5
QLD45,Palfrey Island,-14.68924,145.44413,Australia,Torres Strait Northern Great Barrier Reef,6/23/2010,4000741,2,73,8,35.5
QLD53,Turtle Beach,-14.65277,145.4505,Australia,Torres Strait Northern Great Barrier Reef,6/24/2010,4000742,3,76,7.8,34.6
QLD53,Turtle Beach,-14.65277,145.4505,Australia,Torres Strait Northern Great Barrier Reef,6/24/2010,4000743,4,75,7.8,35.9
