event_uuid,locationID,locality,decimalLatitude,decimalLongitude,country,higherGeography,eventDate,fieldNumber,minimumDepthInMeters,WATER.TEMPERATURE.F,WATER.TEMPERATURE.F_detBy,WATER.TEMPERATURE.F_unit,WATER.TEMPERATURE.F_accuracy,WATER.TEMPERATURE.F_method,pH,pH_detBy,pH_unit,pH_accuracy,pH_detDate,pH_method,pH_remarks,SALINITY.parts.per.1000,SALINITY.parts.per.1000_detBy,SALINITY.parts.per.1000_unit,SALINITY.parts.per.1000_accuracy,SALINITY.parts.per.1000_detDate,SALINITY.parts.per.1000_method,SALINITY.parts.per.1000_remarks
8ce90060-7a68-11e6-bb23-23fbc77e3390,GL1,Ittoqqortoormiit,70.482667,-21.97333,Greenland,East Greenland Shelf,8/26/2012,912342202,14,84,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.4,QQ,ppt,0.1,NA,NA,NA
8cd5e9a6-7a68-11e6-bb23-23fbc77e3390,TAS87,Bryans,-42.25556,148.26084,Australia,Bassian,1/15/2011,7002851,4.9,73,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cedbc29-7a68-11e6-bb23-23fbc77e3390,NI2,Kawa 200m west Kingston Jetty,-29.05856,167.95106,Australia,Lord Howe and Norfolk Islands,1/10/2013,912342394,6.5,76,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.3,QQ,ppt,0.1,NA,NA,NA
8cea391f-7a68-11e6-bb23-23fbc77e3390,PAC79,Motuhuia I,-35.03798,173.96387,New Zealand,Northeastern New Zealand,10/5/2012,912342744,15,80,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8cde9e3d-7a68-11e6-bb23-23fbc77e3390,NIC10,Pe±a Rota Norte,11.23401667,-85.86903333,Nicaragua,Chiapas-Nicaragua,12/15/2011,912342215,11,79,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8cd0b89d-7a68-11e6-bb23-23fbc77e3390,NMP-S2,Bruboodjoo,-22.92875,113.77937,Australia,Ningaloo,5/26/2010,6002190,2.1,73,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.2,QQ,ppt,0.1,NA,NA,NA
8cdf61be-7a68-11e6-bb23-23fbc77e3390,CAN16,Teno Norte,28.3416,-16.9198,Spain,Azores Canaries Madeira,1/14/2012,912342036,5,80,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.3,QQ,ppt,0.1,NA,NA,NA
8cede34e-7a68-11e6-bb23-23fbc77e3390,EMR8,Back Reef 1,-29.44563,159.09369,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342436,4.5,77,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8cdd3e71-7a68-11e6-bb23-23fbc77e3390,UK8,Slates,56.67878,-5.14523,United Kingdom,Celtic Seas,10/3/2011,44003946,9,78,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.2,QQ,ppt,0.1,NA,NA,NA
8ce94e90-7a68-11e6-bb23-23fbc77e3390,PAC52,Uonokuhahaki1,-19.96625,-174.49686,Tonga,Tonga Islands,9/6/2012,912341192,5,74,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8cd637da-7a68-11e6-bb23-23fbc77e3390,ENC1,Aldinga Reef,-35.26825,138.43202,Australia,South Australian Gulfs,2/2/2011,5002346,6.1,75,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8cc8a0cd-7a68-11e6-bb23-23fbc77e3390,CAM6,Condor Reef 1,10.73054,102.86718,Cambodia,Gulf of Thailand,5/19/2009,855003143,5,77,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8cc9b317-7a68-11e6-bb23-23fbc77e3390,SYD47,BLUE FISH POINT - NORTH HEAD SYDNEY,-33.80646,151.30526,Australia,Manning-Hawkesbury,8/2/2009,2001207,8.5,79,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.8,QQ,ppt,0.1,NA,NA,NA
8cd4ff23-7a68-11e6-bb23-23fbc77e3390,USEC6,Sombrero Light FL,24.625624,-81.109328,United States,Floridian,10/14/2010,1003778,5.5,79,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.7,QQ,ppt,0.1,NA,NA,NA
8ce5080d-7a68-11e6-bb23-23fbc77e3390,JAPAN2,Magarizaki  Tomioka  Amakusa,32.533645,130.04158,Japan,Central Kuroshio Current,5/14/2012,912341831,3,79,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.6,QQ,ppt,0.1,NA,NA,NA
8ce1ac0b-7a68-11e6-bb23-23fbc77e3390,LHI14,Algal Hole North,-31.56235,159.06843,Australia,Lord Howe and Norfolk Islands,2/27/2012,912340517,8,83,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34,QQ,ppt,0.1,NA,NA,NA
8cede34f-7a68-11e6-bb23-23fbc77e3390,EMR1,Lagoon Inner Wreck Middleton Reef,-29.45103,159.06227,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342461,3,82,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.4,QQ,ppt,0.1,NA,NA,NA
8cdf61c2-7a68-11e6-bb23-23fbc77e3390,CAN16,Teno Norte,28.3416,-16.9198,Spain,Azores Canaries Madeira,1/14/2012,912342040,4.1,74,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.8,QQ,ppt,0.1,NA,NA,NA
8ce9eaf5-7a68-11e6-bb23-23fbc77e3390,IT2,La Vela,43.54818333,13.62840833,Italy,Adriatic Sea,9/23/2012,912342199,6,82,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.3,QQ,ppt,0.1,NA,NA,NA
8ccfa700-7a68-11e6-bb23-23fbc77e3390,JBMP-S14,GREEN POINT (GREEN ISLAND),-35.01620102,150.7648621,Australia,Cape Howe,3/29/2010,2001484,5.3,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36,QQ,ppt,0.1,NA,NA,NA
8cdc054d-7a68-11e6-bb23-23fbc77e3390,MED16,Banyuls Point,42.482355,3.137732,France,Western Mediterranean,7/16/2011,33003068,10.5,76,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.8,QQ,ppt,0.1,NA,NA,NA
8cecd1af-7a68-11e6-bb23-23fbc77e3390,PAC160,Hahei I,-36.82129,175.7822,New Zealand,Northeastern New Zealand,12/13/2012,912342903,9,83,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8cee7fa3-7a68-11e6-bb23-23fbc77e3390,EMR27,Elizabeth Anchorage East,-29.91731,159.06029,Australia,Lord Howe and Norfolk Islands,1/18/2013,912342455,8,76,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.9,QQ,ppt,0.1,NA,NA,NA
8cde2900-7a68-11e6-bb23-23fbc77e3390,CAN11,Las Teresitas,28.5085,-16.1811,Spain,Azores Canaries Madeira,12/8/2011,912340438,4.7,79,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8ce640c4-7a68-11e6-bb23-23fbc77e3390,FP39,Makemo Outside NW Pass,-16.44199,-143.96499,French Polynesia,Tuamotus,6/8/2012,912342132,6,73,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.3,QQ,ppt,0.1,NA,NA,NA
8cde7731-7a68-11e6-bb23-23fbc77e3390,NIC5,Chicarias Abajo,11.13161667,-85.80593333,Nicaragua,Chiapas-Nicaragua,12/13/2011,912342208,13,80,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8cc741a8-7a68-11e6-bb23-23fbc77e3390,SYD49,Fairlight,-33.80097,151.27415,Australia,Manning-Hawkesbury,3/29/2009,2001353,8.5,83,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8cc768b4-7a68-11e6-bb23-23fbc77e3390,SYD39,The Blocks,-33.8241,151.2972,Australia,Manning-Hawkesbury,3/30/2009,2001286,11.1,77,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8ce136cc-7a68-11e6-bb23-23fbc77e3390,LHI1,North Bommie,-31.52379,159.03913,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340489,14,84,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.5,QQ,ppt,0.1,NA,NA,NA
8ce57d54-7a68-11e6-bb23-23fbc77e3390,FP30,Ilot Motu-o-ari,-23.15663,-135.02109,French Polynesia,Tuamotus,5/24/2012,912342125,9,78,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36,QQ,ppt,0.1,NA,NA,NA
8ccac4b8-7a68-11e6-bb23-23fbc77e3390,WA29,Point Peron NW,-32.27065,115.68441,Australia,Leeuwin,9/27/2009,6002199,3.5,83,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34,QQ,ppt,0.1,NA,NA,NA
8cdf3a9d-7a68-11e6-bb23-23fbc77e3390,BMP-S37,Broulee Is South,-35.86214,150.18729,Australia,Cape Howe,1/13/2012,912340215,5,76,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.8,QQ,ppt,0.1,NA,NA,NA
8cd9bae7-7a68-11e6-bb23-23fbc77e3390,ETP45,Punta San Jos?,8.67714,-83.71687,Costa Rica,Nicoya,5/12/2011,506003838,5.5,78,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.8,QQ,ppt,0.1,NA,NA,NA
8cd2b4ce-7a68-11e6-bb23-23fbc77e3390,QLD38,Mandalbi-outer,-16.39255,139.62931,Australia,Arnhem Coast to Gulf of Carpenteria,7/4/2010,4000824,6.4,84,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.8,QQ,ppt,0.1,NA,NA,NA
8cda7e54-7a68-11e6-bb23-23fbc77e3390,ETP67,Seca Este,7.94755,-82.02232,Panama,Nicoya,5/26/2011,507003856,8,78,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8cf054f3-7a68-11e6-bb23-23fbc77e3390,KG-S13,"Erith Island, Murray Passage, Eastern side of Bay opposite site 12 on Western Shore of Bay)",-39.44477844,147.3012238,Australia,Cape Howe,3/26/2013,912342557,5.2,80,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cc14d2d-7a68-11e6-bb23-23fbc77e3390,ETP121,Punta Maria (s) Cocos,5.534,-87.086667,Costa Rica,Cocos Islands,8/4/2008,506002958,7,79,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8cf07bfa-7a68-11e6-bb23-23fbc77e3390,KG-S13,"Erith Island, Murray Passage, Eastern side of Bay opposite site 12 on Western Shore of Bay)",-39.44477844,147.3012238,Australia,Cape Howe,3/26/2013,912342559,10.3,77,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.4,QQ,ppt,0.1,NA,NA,NA
8ce04c3a-7a68-11e6-bb23-23fbc77e3390,PPH-S6,Victory Shoal,-38.28017,144.62507,Australia,Bassian,2/11/2012,912341959,5.3,73,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8ccac4ba-7a68-11e6-bb23-23fbc77e3390,NT12,The Grottos,-12.4073,130.7922,Australia,Bonaparte Coast,9/28/2009,8000655,8,74,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.9,QQ,ppt,0.1,NA,NA,NA
8cc9b313-7a68-11e6-bb23-23fbc77e3390,SYD15,Gunamatta Baths,-34.059032,151.148344,Australia,Manning-Hawkesbury,8/1/2009,2001040,5.1,74,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cf1185c-7a68-11e6-bb23-23fbc77e3390,KG-S12,"Erith Island, Murray Passage",-39.449,147.30203,Australia,Cape Howe,3/29/2013,912342547,5,79,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cc2d35e-7a68-11e6-bb23-23fbc77e3390,NSW3,Mowarry Point S,-37.14306,150.00569,Australia,Cape Howe,12/9/2008,2001423,10,79,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,36.3,QQ,ppt,0.1,NA,NA,NA
8cef6a67-7a68-11e6-bb23-23fbc77e3390,PD-S18,Breaksea Island South,-43.33358002,145.9666748,Australia,Bassian,2/21/2013,912342655,5,81,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8cc40c19-7a68-11e6-bb23-23fbc77e3390,BMP18,Barlings Beach N,-35.78062,150.23433,Australia,Cape Howe,1/16/2009,2001202,5,77,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34,QQ,ppt,0.1,NA,NA,NA
8ce2215b-7a68-11e6-bb23-23fbc77e3390,LHI42,Stephen's Hole SE,-31.5332,159.05212,Australia,Lord Howe and Norfolk Islands,2/29/2012,912340546,2,79,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8cdacc8e-7a68-11e6-bb23-23fbc77e3390,ETP87,Bajo Twin Peaks,7.58555,-81.84167,Panama,Nicoya,6/1/2011,507003877,12.5,77,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.5,QQ,ppt,0.1,NA,NA,NA
8cd72261-7a68-11e6-bb23-23fbc77e3390,CAR10,Coral Nursery,13.37479,-81.34405,Colombia,Southwestern Caribbean,3/18/2011,1003651,1,76,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8cc28534-7a68-11e6-bb23-23fbc77e3390,TAS10,Port Esperance Fish Farm2_400m,-43.33395,147.02034,Australia,Bassian,12/2/2008,7000533,5,78,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8ce70444-7a68-11e6-bb23-23fbc77e3390,NMP-S3,Coral Bay DEC1,-23.12872,113.75232,Australia,Ningaloo,7/26/2012,912340570,4.2,74,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.2,QQ,ppt,0.1,NA,NA,NA
8cead57c-7a68-11e6-bb23-23fbc77e3390,PAC102,Waikaro Point,-36.11042,175.44026,New Zealand,Northeastern New Zealand,10/20/2012,912342784,8.1,83,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8cecaa86-7a68-11e6-bb23-23fbc77e3390,PAC154,Nudibranch Wall,-36.95767,176.05798,New Zealand,Northeastern New Zealand,11/23/2012,912342887,5,73,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36,QQ,ppt,0.1,NA,NA,NA
8ce815d4-7a68-11e6-bb23-23fbc77e3390,PAC15,North Manta Reef,-13.25559,-163.1111,Cook Islands,Phoenix/Tokelau/Northern Cook Islands,8/7/2012,912341119,6,77,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.7,QQ,ppt,0.1,NA,NA,NA
8ce15de1-7a68-11e6-bb23-23fbc77e3390,LHI28,Old Gulch N,-31.51293,159.0428,Australia,Lord Howe and Norfolk Islands,2/24/2012,912340495,11,84,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.6,QQ,ppt,0.1,NA,NA,NA
8cdf61c6-7a68-11e6-bb23-23fbc77e3390,CAN18,Faro de Teno,28.3429,-16.9213,Spain,Azores Canaries Madeira,1/14/2012,912342044,3,78,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.5,QQ,ppt,0.1,NA,NA,NA
8ccdf8fa-7a68-11e6-bb23-23fbc77e3390,SYD37,Middle Head Sth 2,-33.83036,151.26378,Australia,Manning-Hawkesbury,2/20/2010,2000906,7.6,76,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,34,QQ,ppt,0.1,NA,NA,NA
8cee316c-7a68-11e6-bb23-23fbc77e3390,EMR13,NW outer reef2 Middleton Reef,-29.42655,159.12611,Australia,Lord Howe and Norfolk Islands,1/16/2013,912342472,13,78,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8ce38133-7a68-11e6-bb23-23fbc77e3390,QLD65,Dip Reef NE,-18.40403,147.44847,Australia,Central and Southern Great Barrier Reef,4/7/2012,912340025,5,84,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.3,QQ,ppt,0.1,NA,NA,NA
8ceafc91-7a68-11e6-bb23-23fbc77e3390,PAC106,Rangiwhakaea Bay south,-36.08871,175.41525,New Zealand,Northeastern New Zealand,10/20/2012,912342813,10,80,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8cdc0546-7a68-11e6-bb23-23fbc77e3390,MED12,Bernardi,42.50598,3.124589,France,Western Mediterranean,7/14/2011,33003064,4,83,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8ce10fb1-7a68-11e6-bb23-23fbc77e3390,LHI35,Middle Beach,-31.5231,159.07723,Australia,Lord Howe and Norfolk Islands,2/22/2012,912340472,8.1,78,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8ce68ef0-7a68-11e6-bb23-23fbc77e3390,BON14,1000 Steps,12.209978,-68.321698,Netherlands Antilles,Southern Caribbean,6/14/2012,912340399,6.5,75,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.8,QQ,ppt,0.1,NA,NA,NA
8cde01ee-7a68-11e6-bb23-23fbc77e3390,PPB55,Blairgowrie Breakwater,-38.35495,144.77223,Australia,Bassian,11/23/2011,912340282,6,74,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8ce4ba0e-7a68-11e6-bb23-23fbc77e3390,MAL7,Dhidhoo Beyru,3.477874,72.874927,Maldives,Maldives,5/10/2012,912340369,6,84,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8cd8f76f-7a68-11e6-bb23-23fbc77e3390,JBMP-S26,Outer Tubes,-35.08773,150.79903,Australia,Cape Howe,4/18/2011,2002721,10,81,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,35,QQ,ppt,0.1,NA,NA,NA
8ce9eaf1-7a68-11e6-bb23-23fbc77e3390,PAC69,South Minerva Reef pass,-23.93732,-179.13583,Tonga,Fiji Islands,9/20/2012,912341223,8,78,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,35.3,QQ,ppt,0.1,NA,NA,NA
8cede353-7a68-11e6-bb23-23fbc77e3390,EMR3,SW Lagoon Middleton Reef,-29.46451,159.06873,Australia,Lord Howe and Norfolk Islands,1/15/2013,912342465,2.5,79,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.2,QQ,ppt,0.1,NA,NA,NA
8cc3bdea-7a68-11e6-bb23-23fbc77e3390,TAS49,Sympathy Point,-43.03201,147.84066,Australia,Bassian,1/4/2009,7000637,2.5,84,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,36.2,QQ,ppt,0.1,NA,NA,NA
8ceea6b8-7a68-11e6-bb23-23fbc77e3390,EMR29,NW anchorage Elizabeth Reef,-29.91656,159.05681,Australia,Lord Howe and Norfolk Islands,1/18/2013,912342487,15,73,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8ccebc6b-7a68-11e6-bb23-23fbc77e3390,KI23,Cape Forbin,-35.70454,136.7803,Australia,South Australian Gulfs,3/13/2010,5000312,7.7,75,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8cc8c88c-7a68-11e6-bb23-23fbc77e3390,MI2,Hanemoenoa Bay,-9.90635,-139.10408,French Polynesia,Marquesas,5/27/2009,689003735,8,79,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8cc4f6a2-7a68-11e6-bb23-23fbc77e3390,PPB22,Quarantine Station,-38.31375,144.71788,Australia,Bassian,2/11/2009,3000014,3,75,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.9,QQ,ppt,0.1,NA,NA,NA
8ce0252a-7a68-11e6-bb23-23fbc77e3390,PPH-S17,Kelp Beds,-38.28473282,144.6365326,Australia,Bassian,2/11/2012,912341947,8.1,81,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.8,QQ,ppt,0.1,NA,NA,NA
8cc0d738-7a68-11e6-bb23-23fbc77e3390,SI1,Elbow Cave Mooring N Solitary Is,-29.93044,153.38984,Australia,Tweed-Moreton,6/6/2008,2001051,8,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8cd3ed86-7a68-11e6-bb23-23fbc77e3390,NSW41,Mermaid Reef,-31.76382,152.81016,Australia,Manning-Hawkesbury,7/25/2010,2001802,14.2,84,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.9,QQ,ppt,0.1,NA,NA,NA
8cdf61c5-7a68-11e6-bb23-23fbc77e3390,CAN16,Teno Norte,28.3416,-16.9198,Spain,Azores Canaries Madeira,1/14/2012,912342043,5.1,75,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8ce7a096-7a68-11e6-bb23-23fbc77e3390,NMP20,Oyster rocks buoy,-23.04473,113.81843,Australia,Ningaloo,8/1/2012,912340604,9,81,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,35.4,QQ,ppt,0.1,NA,NA,NA
8ce77983-7a68-11e6-bb23-23fbc77e3390,NMP-P2,Pelican Nth,-23.31925,113.7807,Australia,Ningaloo,7/29/2012,912340591,2.5,78,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,35.1,QQ,ppt,0.1,NA,NA,NA
8cc0b014-7a68-11e6-bb23-23fbc77e3390,BMP17,Jimmies Is S,-35.81929,150.23638,Australia,Cape Howe,5/16/2008,2001086,19.5,77,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,37,QQ,ppt,0.1,NA,NA,NA
8cd7497a-7a68-11e6-bb23-23fbc77e3390,CAR11,Tanques Place,13.37903,-81.42346,Colombia,Southwestern Caribbean,3/19/2011,1003661,35,83,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.8,QQ,ppt,0.1,NA,NA,NA
8cd68605-7a68-11e6-bb23-23fbc77e3390,PPB12,Davey Bay  Mt. Eliza,-38.1627416,145.087905,Australia,Bassian,2/4/2011,3002918,1.5,84,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.3,QQ,ppt,0.1,NA,NA,NA
8cd1a326-7a68-11e6-bb23-23fbc77e3390,QLD28,Dunk Is NE,-17.93784,146.16255,Australia,Central and Southern Great Barrier Reef,6/21/2010,4000718,4.5,73,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.4,QQ,ppt,0.1,NA,NA,NA
8cc741aa-7a68-11e6-bb23-23fbc77e3390,KI12,Pissy_Boy_East,-35.68682,136.88361,Australia,South Australian Gulfs,3/29/2009,5000255,9.4,75,Not Jason Mai,degreeF,0.1,NA,8.2,not me,no unit,0.1,NA,NA,NA,34.7,QQ,ppt,0.1,NA,NA,NA
8cbe663d-7a68-11e6-bb23-23fbc77e3390,ETP169,Hill Rocks,7.2852,-81.67301667,Panama,Nicoya,3/24/2007,507003573,7,73,Not Jason Mai,degreeF,0.1,NA,7.8,not me,no unit,0.1,NA,NA,NA,34.5,QQ,ppt,0.1,NA,NA,NA
8cca9da9-7a68-11e6-bb23-23fbc77e3390,JBMP17,Apollo Reef 2,-35.07834,150.78923,Australia,Cape Howe,9/13/2009,2000908,12,80,Not Jason Mai,degreeF,0.1,NA,8.1,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cdf3aa2-7a68-11e6-bb23-23fbc77e3390,MIR1,Stapleton Point,-42.59278,147.9305,Australia,Bassian,1/14/2012,912340038,14.5,74,Not Jason Mai,degreeF,0.1,NA,7.9,not me,no unit,0.1,NA,NA,NA,36.3,QQ,ppt,0.1,NA,NA,NA
8cbf9ef7-7a68-11e6-bb23-23fbc77e3390,BMP14,Burrewarra Pt S,-35.83455,150.22347,Australia,Cape Howe,2/18/2008,2001234,13,74,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,34.1,QQ,ppt,0.1,NA,NA,NA
8cc67e32-7a68-11e6-bb23-23fbc77e3390,JBMP6,Spider Cave,-35.13676,150.76428,Australia,Cape Howe,3/15/2009,2001257,21,76,Not Jason Mai,degreeF,0.1,NA,8,not me,no unit,0.1,NA,NA,NA,36.1,QQ,ppt,0.1,NA,NA,NA
